,image,MSE,PSNR,SSIM
186,he89160,401.6304524739583,21.813872910674146,0.63540715
187,he89161,162.1105753580729,26.444048082781322,0.46284914
188,he89162,102.02523803710938,28.23727688403162,0.29970086
189,he89163,160.44493611653647,26.003255389086696,0.4175489
190,he89164,146.64861043294272,26.569626006248978,0.4083641
191,he89165,155.94607543945312,26.396252784817015,0.49324563
192,he89166,170.431640625,25.9308909600809,0.5186124
193,he89167,177.3857421875,25.821575305569663,0.5423954
194,he89170,303.21697998046875,23.325485058742895,0.52900594
195,he89192,119.96634928385417,27.535659217096384,0.6937752
196,he89194,279.68849690755206,23.479875972091047,0.54867274
197,he89196,322.4169921875,22.789719506815032,0.5520256
198,he89197,370.9012044270833,22.44582358380076,0.52507716
199,he89198,239.0243937174479,24.556884084152802,0.51762235
200,he89215,124.32928466796875,27.68586882941066,0.66216433
201,he89216,215.0306396484375,24.60934247547001,0.5353856
202,he89217,150.94819132486978,26.30053582632522,0.4286491
203,he89218,195.5174763997396,25.19763606052868,0.38104668
204,he89219,190.93282063802084,25.328601107728673,0.44135067
205,he89220,153.46907552083334,26.278369170906387,0.3653657
206,he89221,181.73274739583334,25.566161881558827,0.4220984
207,he89222,124.6980489095052,27.047429687951173,0.5026245
208,he89224,391.9573160807292,22.380047279329574,0.5806183
209,he89247,214.1812744140625,25.418329864554945,0.60468453
210,he89248,253.10188802083334,24.10668595597183,0.54758865
211,he89250,297.9357503255208,23.419448556401573,0.5146898
212,he89251,441.09130859375,21.68532690711585,0.46805978
213,he89252,364.1918131510417,22.51118999605611,0.52997655
214,he89257,246.98921712239584,24.02296899622697,0.6225467
215,he89269,87.11765543619792,28.51731371008085,0.6772468
216,he89271,70.91257731119792,29.183856110909513,0.64095116
217,he89272,140.91097005208334,26.451280382859462,0.50569224
218,he89273,123.89739990234375,27.292279624161186,0.40306938
219,he89274,124.32828776041667,27.314226272001907,0.42790923
220,he89275,147.16122436523438,26.535287436656688,0.39541814
221,he89276,119.56907145182292,27.15751364670802,0.45338297
222,he89277,288.1996663411458,23.430396479117867,0.64097553
223,he89278,375.49169921875,22.541242891878287,0.55126095
224,he89307,244.56929524739584,24.04553828908319,0.58242416
225,he89324,140.19509887695312,26.770788410260163,0.6484738
226,he89325,112.04620361328125,28.10727601734608,0.639538
227,he89326,41.759908040364586,31.973716289568177,0.65700054
228,he89327,94.20401000976562,28.211262174108317,0.6197448
229,he89328,102.41348266601562,28.071676993668827,0.43916488
230,he89329,203.0010782877604,25.051310965317427,0.3427056
231,he89330,155.59379069010416,26.492135764778943,0.5018337
232,he89331,394.0814615885417,21.99118789252262,0.63352495
233,he89332,292.6668701171875,23.304154410353505,0.5677982
234,he89351,284.2624104817708,23.522739731029763,0.62859815
235,he89357,221.4635009765625,24.507891507515343,0.5743088
236,he89362,251.7227986653646,24.170056635517227,0.6299395
237,he89378,439.0803629557292,21.659386795467622,0.6294082
238,he89383,127.46319580078125,27.05449792652052,0.58583134
239,he89405,305.9117431640625,23.236736937952024,0.62384397
240,he89406,169.60516357421875,25.838474052646973,0.61438084
241,he89409,298.4331461588542,23.24199505266728,0.5930514
242,he89410,358.2191975911458,22.46306461459759,0.6412452
243,he89435,11.391352335611979,37.67878651685052,0.6666978
244,he89436,18.743906656901043,35.10165118655763,0.7001448
245,he89437,93.76223754882812,28.047543135976714,0.67825
246,he89457,112.01318359375,27.675883418305904,0.53752273
247,he89458,58.25342305501302,31.400736080434196,0.6309653
248,he89459,125.35953776041667,26.92328295432956,0.616102
249,he89460,197.939453125,25.165871669781676,0.5515849
250,he89461,72.5739034016927,29.845251293816855,0.64157116
251,he89464,373.1196695963542,22.523296842040278,0.6277538
252,he89469,414.7481689453125,22.006438877772666,0.63916576
253,he89488,376.1783854166667,22.361818374747475,0.6343209
254,he89489,284.29510498046875,23.675610555384942,0.5774575
255,he89490,273.07375081380206,23.766580594323674,0.629304
256,he89511,100.55690511067708,28.200635372866195,0.340322
257,he89512,72.13505554199219,29.517442252369545,0.5379305
258,he89513,130.1632080078125,26.779308636468823,0.6042008
259,he89523,496.3979899088542,21.08543330047045,0.6771075
260,he89539,501.9672037760417,21.228099317145166,0.6589148
261,he89540,533.2735188802084,20.734053311420418,0.64320314
262,he89541,480.9178873697917,21.287112677221423,0.64328074
263,he89542,423.6765543619792,21.759705410511707,0.6431134
264,he89543,463.5393473307292,21.467639448811113,0.6261824
265,he89544,331.2854817708333,22.937130042682618,0.6851379
266,he89564,98.70650227864583,28.416695260590355,0.33542463
267,he89565,151.8725789388021,26.20188145266169,0.38925114
268,he89566,151.19255574544272,26.25139041463457,0.42630473
269,he89570,112.54585774739583,27.259100732527543,0.6339792
270,he89571,45.687286376953125,32.08960019882457,0.655065
271,he89593,483.883544921875,21.378054729532717,0.63990426
272,he89594,502.3801676432292,21.1344227874782,0.64647293
273,he89595,364.5322265625,22.668954287420796,0.62666494
274,he89596,349.7222900390625,22.689794487942564,0.6184807
275,he89597,248.3599853515625,24.144241345406947,0.6236604
276,he89598,368.5740152994792,22.39595131804125,0.62329984
277,he895,156.04662068684897,26.03573691274648,0.6140349
278,he89616,127.33530680338542,26.783053159224757,0.400901
279,he89617,131.40445963541666,27.108177557971977,0.32609376
280,he89618,181.0594278971354,25.4084309801435,0.36090007
281,he89619,181.6461181640625,25.465606263971146,0.47698689
282,he89620,204.01898193359375,25.0818989747524,0.5010493
283,he89621,98.21537272135417,28.25120059315999,0.62907153
284,he89624,131.2905476888021,26.977330716164083,0.61624295
285,he89626,17.492919921875,35.75505112016107,0.7076721
